level1,data_date,total_power
房地产业,2021-01-25,2.744928633000001E7
房地产业,2021-01-26,2.7558856139999997E7
房地产业,2021-01-27,2.7580020749999974E7
房地产业,2021-01-28,2.7524929569999997E7
房地产业,2021-01-29,2.7546949090000004E7
房地产业,2021-01-30,2.757020160999999E7
房地产业,2021-01-31,2.7617866659999993E7
房地产业,2021-02-01,2.7678913829999994E7
房地产业,2021-02-02,2.7702921989999995E7
房地产业,2021-02-03,2.771885228999999E7
房地产业,2021-02-04,2.7742994809999995E7
房地产业,2021-02-05,2.7758586830000002E7
房地产业,2021-02-06,2.7778401140000008E7
房地产业,2021-02-07,2.764692181999998E7
房地产业,2021-02-08,2.7811696740000006E7
房地产业,2021-02-09,2.782586410999999E7
房地产业,2021-02-10,2.783737213000001E7
房地产业,2021-02-11,2.7709614509999983E7
房地产业,2021-02-12,2.7859371339999992E7
房地产业,2021-02-13,2.7870411210000005E7
房地产业,2021-02-14,2.7747419389999975E7
房地产业,2021-02-15,2.7891886500000015E7
房地产业,2021-02-16,2.790368617999999E7
房地产业,2021-02-17,2.792387372999998E7
房地产业,2021-02-18,2.789964454999999E7
房地产业,2021-02-19,2.7920823519999992E7
房地产业,2021-02-20,2.793725724E7
房地产业,2021-02-21,2.77178469E7
房地产业,2021-02-22,2.804315371E7
房地产业,2021-02-23,2.801522620999999E7
房地产业,2021-02-24,2.8027574799999986E7
房地产业,2021-02-25,2.805994121999998E7
房地产业,2021-02-26,2.808091285999999E7
房地产业,2021-02-27,2.781129107999999E7
房地产业,2021-02-28,2.7896595080000006E7
房地产业,2021-03-01,2.8057174429999985E7
房地产业,2021-03-02,2.807542773999999E7
房地产业,2021-03-03,2.795735615999998E7
房地产业,2021-03-04,2.8111800409999993E7
房地产业,2021-03-05,2.802394632999999E7
房地产业,2021-03-06,2.8182471949999996E7
房地产业,2021-03-07,2.8058329899999987E7
房地产业,2021-03-08,2.821666486000001E7
房地产业,2021-03-09,2.824124647999999E7
房地产业,2021-03-10,2.8261861939999986E7
房地产业,2021-03-11,2.8280652739999983E7
房地产业,2021-03-12,2.8300362229999997E7
房地产业,2021-03-13,2.832029632E7
房地产业,2021-03-14,2.8199065749999996E7
房地产业,2021-03-15,2.835100502E7
房地产业,2021-03-16,2.823985272E7
房地产业,2021-03-17,2.825294211999999E7
房地产业,2021-03-18,2.8224001300000012E7
房地产业,2021-03-19,2.8288939679999985E7
房地产业,2021-03-20,2.826269537E7
房地产业,2021-03-21,2.8139715939999998E7
房地产业,2021-03-22,2.8344067669999998E7
房地产业,2021-03-23,2.7188674629999995E7
房地产业,2021-03-24,2.8368354939999983E7
房地产业,2021-03-25,2.840374086999999E7
房地产业,2021-03-26,2.8356708310000025E7
房地产业,2021-03-27,2.842555585999998E7
房地产业,2021-03-28,2.8312048669999998E7
房地产业,2021-03-29,2.8467530359999992E7
房地产业,2021-03-30,2.8483502669999976E7
房地产业,2021-03-31,2.8493810110000007E7
房地产业,2021-04-01,2.8514535359999996E7
房地产业,2021-04-02,2.85252099E7
房地产业,2021-04-03,2.8540878369999986E7
房地产业,2021-04-04,2.841566771000002E7
房地产业,2021-04-05,2.8603243939999998E7
房地产业,2021-04-06,2.8618090920000006E7
房地产业,2021-04-07,2.8633684279999997E7
房地产业,2021-04-08,2.864969179E7
房地产业,2021-04-09,2.8666152059999995E7
房地产业,2021-04-10,2.8682637959999997E7
房地产业,2021-04-11,2.855803181000001E7
房地产业,2021-04-12,2.8713986870000005E7
房地产业,2021-04-13,2.871037963E7
房地产业,2021-04-14,2.766763869E7
房地产业,2021-04-15,2.693000308E7
房地产业,2021-04-16,2.830428456000001E7
房地产业,2021-04-17,2.8450188019999996E7
房地产业,2021-04-18,2.812424201999999E7
房地产业,2021-04-19,2.8301532289999995E7
房地产业,2021-04-20,2.8493146249999996E7
房地产业,2021-04-21,2.702012614999999E7
房地产业,2021-04-22,2.879359891999999E7
房地产业,2021-04-23,2.882669538000002E7
房地产业,2021-04-24,2.8564846079999983E7
房地产业,2021-04-25,2.8744057509999998E7
房地产业,2021-04-26,2.831932388000001E7
房地产业,2021-04-27,2.885873381E7
房地产业,2021-04-28,2.8925452919999994E7
房地产业,2021-04-29,2.873047784999999E7
房地产业,2021-04-30,2.8742505549999982E7
道路运输业,2020-05-01,1.5050797570000002E8
道路运输业,2020-05-02,1.5058643403000006E8
道路运输业,2020-05-03,1.5064682689000008E8
道路运输业,2020-05-04,1.507032108299999E8
道路运输业,2020-05-05,1.507550067000001E8
道路运输业,2020-05-06,1.508154993E8
道路运输业,2020-05-07,1.5061674109E8
道路运输业,2020-05-08,1.5049267721000004E8
道路运输业,2020-05-09,1.4920937191000012E8
道路运输业,2020-05-10,1.5048824115999997E8
道路运输业,2020-05-11,1.5057180202000004E8
道路运输业,2020-05-12,1.5082822894999993E8
道路运输业,2020-05-13,1.5018829722000006E8
道路运输业,2020-05-14,1.507602564899999E8
道路运输业,2020-05-15,1.5063645631000018E8
道路运输业,2020-05-16,1.5069723308999985E8
道路运输业,2020-05-17,1.5080378200000003E8
道路运输业,2020-05-18,1.5087628593E8
道路运输业,2020-05-19,1.509442107300001E8
道路运输业,2020-05-20,1.5049747126999998E8
道路运输业,2020-05-21,1.5040370751000005E8
道路运输业,2020-05-22,1.5060375338999993E8
道路运输业,2020-05-23,1.5066637895000005E8
道路运输业,2020-05-24,1.5073064721000004E8
道路运输业,2020-05-25,1.5080085702999997E8
道路运输业,2020-05-26,1.5086447688000003E8
道路运输业,2020-05-27,1.5091652965000004E8
道路运输业,2020-05-28,1.5099107541E8
道路运输业,2020-05-29,1.5087291494999996E8
道路运输业,2020-05-30,1.5100143270000005E8
道路运输业,2020-05-31,1.5103354317000017E8
道路运输业,2020-06-01,1.5112881878999984E8
道路运输业,2020-06-02,1.5009452695000005E8
道路运输业,2020-06-03,1.4838710988E8
道路运输业,2020-06-04,1.5045402409000003E8
道路运输业,2020-06-05,1.5119909656999996E8
道路运输业,2020-06-06,1.5137561783000013E8
道路运输业,2020-06-07,1.5088792264999998E8
道路运输业,2020-06-08,1.509887049900001E8
道路运输业,2020-06-09,1.510836324299999E8
道路运输业,2020-06-10,1.511633615300001E8
道路运输业,2020-06-11,1.512506363100001E8
道路运输业,2020-06-12,1.5148034385000023E8
道路运输业,2020-06-13,1.5156939672000006E8
道路运输业,2020-06-14,1.5165554449999988E8
道路运输业,2020-06-15,1.5173831784999987E8
道路运输业,2020-06-16,1.523265735500001E8
道路运输业,2020-06-17,1.5238772659000018E8
道路运输业,2020-06-18,1.5249658736000004E8
道路运输业,2020-06-19,1.5257624704000002E8
道路运输业,2020-06-20,1.522007160700001E8
道路运输业,2020-06-21,1.5241555085E8
道路运输业,2020-06-22,1.5248648602000004E8
道路运输业,2020-06-23,1.5256628585E8
道路运输业,2020-06-24,1.526465035400001E8
道路运输业,2020-06-25,1.5270785651000014E8
道路运输业,2020-06-26,1.5278093729000014E8
道路运输业,2020-06-27,1.5285348681000003E8
道路运输业,2020-06-28,1.5229766555999994E8
道路运输业,2020-06-29,1.523815696200001E8
道路运输业,2020-06-30,1.5198764152999994E8
道路运输业,2020-07-01,1.5207270136999995E8
道路运输业,2020-07-02,1.5190962979000014E8
道路运输业,2020-07-03,1.5199758980000004E8
道路运输业,2020-07-04,1.5206596616000003E8
道路运输业,2020-07-05,1.5223749403999993E8
道路运输业,2020-07-06,1.5231550911999986E8
道路运输业,2020-07-07,1.5203264139999995E8
道路运输业,2020-07-08,1.5212329713000003E8
道路运输业,2020-07-09,1.5220584505E8
道路运输业,2020-07-10,1.5228386669999996E8
道路运输业,2020-07-11,1.5235373360000002E8
道路运输业,2020-07-12,1.5243894279000002E8
道路运输业,2020-07-13,1.5253404698E8
道路运输业,2020-07-14,1.5233717913999996E8
道路运输业,2020-07-15,1.5154066564999992E8
道路运输业,2020-07-16,1.5111862812E8
道路运输业,2020-07-17,1.5170423033999994E8
道路运输业,2020-07-18,1.5178283431000006E8
道路运输业,2020-07-19,1.5186749062E8
道路运输业,2020-07-20,1.5195376421000004E8
道路运输业,2020-07-21,1.520539767799999E8
道路运输业,2020-07-22,1.521665526700001E8
道路运输业,2020-07-23,1.5040008276000005E8
道路运输业,2020-07-24,1.5046445712000006E8
道路运输业,2020-07-25,1.5019447995000002E8
道路运输业,2020-07-26,1.502790636500001E8
道路运输业,2020-07-27,1.5038956291999996E8
道路运输业,2020-07-28,1.5017658551000008E8
道路运输业,2020-07-29,1.5062102117999992E8
道路运输业,2020-07-30,1.5074090877000004E8
道路运输业,2020-07-31,1.508756557300002E8
道路运输业,2020-08-01,1.5077085692000002E8
道路运输业,2020-08-02,1.513158767499999E8
道路运输业,2020-08-03,1.5110635088000014E8
道路运输业,2020-08-04,1.4909830872E8
道路运输业,2020-08-05,1.5132926122000015E8
道路运输业,2020-08-06,1.4923764907000002E8
道路运输业,2020-08-07,1.514560059200001E8
道路运输业,2020-08-08,1.5016187658000013E8
道路运输业,2020-08-09,1.508562921400001E8
道路运输业,2020-08-10,1.5091519437999997E8
道路运输业,2020-08-11,1.4929284895000014E8
道路运输业,2020-08-12,1.4910666823000002E8
道路运输业,2020-08-13,1.4964942860999992E8
道路运输业,2020-08-14,1.496560488500001E8
道路运输业,2020-08-15,1.4907225146000013E8
道路运输业,2020-08-16,1.4937396282999995E8
道路运输业,2020-08-17,1.500228073099999E8
道路运输业,2020-08-18,1.4802955335999995E8
道路运输业,2020-08-19,1.4814191457999998E8
道路运输业,2020-08-20,1.4827813973E8
道路运输业,2020-08-21,1.4663997446000004E8
道路运输业,2020-08-22,1.4745898929000005E8
道路运输业,2020-08-23,1.485070308100001E8
道路运输业,2020-08-24,1.4792043606999987E8
道路运输业,2020-08-25,1.4853130265999997E8
道路运输业,2020-08-26,1.4896204865999997E8
道路运输业,2020-08-27,1.4811979605999997E8
道路运输业,2020-08-28,1.4311248651000005E8
道路运输业,2020-08-29,1.469178363699999E8
道路运输业,2020-08-30,1.464477946499999E8
道路运输业,2020-08-31,1.471325708099999E8
道路运输业,2020-09-01,1.4765339746E8
道路运输业,2020-09-02,1.2551343307E8
道路运输业,2020-09-03,1.474111701E8
道路运输业,2020-09-04,1.4731014797000006E8
道路运输业,2020-09-05,1.4691805769000003E8
道路运输业,2020-09-06,1.465391507700001E8
道路运输业,2020-09-07,1.465570726399999E8
道路运输业,2020-09-08,1.4809579267999992E8
道路运输业,2020-09-09,1.4814485511999995E8
道路运输业,2020-09-10,1.4766451014000013E8
道路运输业,2020-09-11,1.4839383722000006E8
道路运输业,2020-09-12,1.4787049523000005E8
道路运输业,2020-09-13,1.4739395285000005E8
道路运输业,2020-09-14,1.4637380742000005E8
道路运输业,2020-09-15,1.4667499080000004E8
道路运输业,2020-09-16,1.4653750866E8
道路运输业,2020-09-17,1.4419545059000006E8
道路运输业,2020-09-18,1.2502058867000006E8
道路运输业,2020-09-19,1.4634702977000007E8
道路运输业,2020-09-20,1.4599597259999996E8
道路运输业,2020-09-21,1.4690922335000017E8
道路运输业,2020-09-22,1.4563309127E8
道路运输业,2020-09-23,1.4578426953000003E8
道路运输业,2020-09-24,1.4581700248999995E8
道路运输业,2020-09-25,1.4310532272E8
道路运输业,2020-09-26,1.4222243547000006E8
道路运输业,2020-09-27,1.4318671508000004E8
道路运输业,2020-09-28,1.449533864E8
道路运输业,2020-09-29,1.4520458042999998E8
道路运输业,2020-09-30,1.4520692196999994E8
道路运输业,2020-10-01,1.4533645473E8
道路运输业,2020-10-02,1.4538896750999993E8
道路运输业,2020-10-03,1.4542341601000014E8
道路运输业,2020-10-04,1.4547067753E8
道路运输业,2020-10-05,1.4566926691999996E8
道路运输业,2020-10-06,1.4571761240000004E8
道路运输业,2020-10-07,1.457677036800001E8
道路运输业,2020-10-08,1.458178967799999E8
道路运输业,2020-10-09,1.4482135883E8
道路运输业,2020-10-10,1.4523306843E8
道路运输业,2020-10-11,1.4528550448999995E8
道路运输业,2020-10-12,1.4583157682999992E8
道路运输业,2020-10-13,1.423445868000001E8
道路运输业,2020-10-14,1.424347061200001E8
道路运输业,2020-10-15,1.4249329029E8
道路运输业,2020-10-16,1.4255491809E8
道路运输业,2020-10-17,1.4253840620000008E8
道路运输业,2020-10-18,1.4183898354000008E8
道路运输业,2020-10-19,1.4177640910999998E8
道路运输业,2020-10-20,1.4183648050000015E8
道路运输业,2020-10-21,1.4189725476999995E8
道路运输业,2020-10-22,1.4195655430000016E8
道路运输业,2020-10-23,1.405352719700001E8
道路运输业,2020-10-24,1.4059058253000012E8
道路运输业,2020-10-25,1.4064335214000013E8
道路运输业,2020-10-26,1.4053974893000004E8
道路运输业,2020-10-27,1.3892179578000003E8
道路运输业,2020-10-28,1.3665712786999992E8
道路运输业,2020-10-29,1.3904440925000006E8
道路运输业,2020-10-30,1.3703545997999993E8
道路运输业,2020-10-31,1.3709256913E8
道路运输业,2020-11-01,1.3317209524999993E8
道路运输业,2020-11-02,1.370941259200001E8
道路运输业,2020-11-03,1.3688569728000003E8
道路运输业,2020-11-04,1.3642210662999994E8
道路运输业,2020-11-05,1.3530608805999994E8
道路运输业,2020-11-06,1.3613776482999995E8
道路运输业,2020-11-07,1.3566881054000017E8
道路运输业,2020-11-08,1.3505531910000008E8
道路运输业,2020-11-09,1.3434803051000008E8
道路运输业,2020-11-10,1.3430332603000018E8
道路运输业,2020-11-11,1.3462709137999997E8
道路运输业,2020-11-12,1.353319321E8
道路运输业,2020-11-13,1.3645632365999994E8
道路运输业,2020-11-14,1.3656791060999998E8
道路运输业,2020-11-15,1.3611902611E8
道路运输业,2020-11-16,1.2247054122000013E8
道路运输业,2020-11-17,1.2274357299000011E8
道路运输业,2020-11-18,1.228973493199999E8
道路运输业,2020-11-19,1.2180511976000004E8
道路运输业,2020-11-20,1.2198215617000008E8
道路运输业,2020-11-21,1.2153626254E8
道路运输业,2020-11-22,1.2258604145000012E8
道路运输业,2020-11-23,1.2293945819000003E8
道路运输业,2020-11-24,4.172694021000006E7
道路运输业,2020-11-25,1.2196872479999991E8
道路运输业,2020-11-26,1.2248616886999996E8
道路运输业,2020-11-27,1.2199066086999981E8
道路运输业,2020-11-28,1.1906208006999983E8
道路运输业,2020-11-29,1.2047284245000002E8
道路运输业,2020-11-30,1.0380776239000002E8
道路运输业,2020-12-01,1.2201823497999986E8
道路运输业,2020-12-02,1.2027869899999999E8
道路运输业,2020-12-03,1.2155755554999991E8
道路运输业,2020-12-04,1.2164655241E8
道路运输业,2020-12-05,1.2177091109000008E8
道路运输业,2020-12-06,1.2185780747999987E8
道路运输业,2020-12-07,1.219029603199999E8
道路运输业,2020-12-08,1.2182680252000003E8
道路运输业,2020-12-09,1.2178673225E8
道路运输业,2020-12-10,1.2190955269999999E8
道路运输业,2020-12-11,1.2111983962000002E8
道路运输业,2020-12-12,1.2119692736999996E8
道路运输业,2020-12-13,1.2123664560999998E8
道路运输业,2020-12-14,1.2138652126999989E8
道路运输业,2020-12-15,1.2097585053000002E8
道路运输业,2020-12-16,1.2027044228999998E8
道路运输业,2020-12-17,1.2069651240999995E8
道路运输业,2020-12-18,1.2080265989999992E8
道路运输业,2020-12-19,1.2090981476000006E8
道路运输业,2020-12-20,1.2155381582000001E8
道路运输业,2020-12-21,1.2132520251999998E8
道路运输业,2020-12-22,1.2139268042000002E8
道路运输业,2020-12-23,1.2100037458999999E8
道路运输业,2020-12-24,1.2095756038999999E8
道路运输业,2020-12-25,1.2180631840999989E8
道路运输业,2020-12-26,1.2189834042000003E8
道路运输业,2020-12-27,1.2199727663999999E8
道路运输业,2020-12-28,1.2180904532000001E8
道路运输业,2020-12-29,1.2032040581999996E8
道路运输业,2020-12-30,1.1940618074999996E8
道路运输业,2020-12-31,1.2013358697999994E8
道路运输业,2021-01-01,1.1970153213000001E8
道路运输业,2021-01-02,1.1847779396999998E8
道路运输业,2021-01-03,1.2063193709000003E8
道路运输业,2021-01-04,1.207861422399999E8
道路运输业,2021-01-05,1.1964985148999998E8
道路运输业,2021-01-06,1.2128656741999997E8
道路运输业,2021-01-07,1.2091197396000005E8
道路运输业,2021-01-08,1.1987979732999998E8
道路运输业,2021-01-09,1.2089076040000005E8
道路运输业,2021-01-10,0.0
道路运输业,2021-01-11,1.2111644798E8
道路运输业,2021-01-12,1.2169468409000008E8
道路运输业,2021-01-13,1.2185803413000004E8
道路运输业,2021-01-14,1.2066875735000001E8
道路运输业,2021-01-15,1.2129308325E8
道路运输业,2021-01-16,1.2082595421999992E8
道路运输业,2021-01-17,0.0
道路运输业,2021-01-18,1.2129225355999997E8
道路运输业,2021-01-19,1.2085136069E8
道路运输业,2021-01-20,1.191119393200001E8
道路运输业,2021-01-21,1.2115389982999997E8
道路运输业,2021-01-22,1.2088341737999997E8
道路运输业,2021-01-23,1.2070460380999994E8
道路运输业,2021-01-24,1.2025077358000006E8
道路运输业,2021-01-25,1.2163297400000006E8
道路运输业,2021-01-26,1.2184894454999998E8
道路运输业,2021-01-27,1.2195288453000012E8
道路运输业,2021-01-28,1.2208258603999999E8
道路运输业,2021-01-29,1.2116316485000011E8
道路运输业,2021-01-30,1.2197715241000009E8
道路运输业,2021-01-31,1.2238363314000002E8
道路运输业,2021-02-01,1.2228910089000005E8
道路运输业,2021-02-02,1.2249857747E8
道路运输业,2021-02-03,1.2257564352000007E8
道路运输业,2021-02-04,1.209231114800001E8
道路运输业,2021-02-05,1.2272972896000004E8
道路运输业,2021-02-06,1.2261181348999995E8
道路运输业,2021-02-07,1.2230284046999994E8
道路运输业,2021-02-08,1.2254806882999988E8
道路运输业,2021-02-09,1.2230168143000013E8
道路运输业,2021-02-10,1.2260636844000009E8
道路运输业,2021-02-11,1.2270744575999996E8
道路运输业,2021-02-12,1.2253093505999999E8
道路运输业,2021-02-13,1.2281675406000005E8
道路运输业,2021-02-14,1.2230085604000007E8
道路运输业,2021-02-15,1.227121455299999E8
道路运输业,2021-02-16,1.2280492527999999E8
道路运输业,2021-02-17,1.2279535831E8
道路运输业,2021-02-18,1.2326996745000006E8
道路运输业,2021-02-19,1.2338755527000009E8
道路运输业,2021-02-20,1.2325934224000001E8
道路运输业,2021-02-21,1.2277460607999997E8
道路运输业,2021-02-22,1.2361707508000001E8
道路运输业,2021-02-23,1.2368096730000009E8
道路运输业,2021-02-24,1.2264623705000009E8
道路运输业,2021-02-25,1.2268762768000004E8
道路运输业,2021-02-26,1.2274206804999994E8
道路运输业,2021-02-27,1.2283328101999995E8
道路运输业,2021-02-28,1.2293222794000004E8
道路运输业,2021-03-01,1.2315848848999996E8
道路运输业,2021-03-02,1.2320262561000004E8
道路运输业,2021-03-03,1.2330904120999995E8
道路运输业,2021-03-04,1.2341573137000008E8
道路运输业,2021-03-05,1.2265208610000005E8
道路运输业,2021-03-06,1.2207646392000014E8
道路运输业,2021-03-07,1.2218331720000008E8
道路运输业,2021-03-08,1.2245196402999993E8
道路运输业,2021-03-09,1.2245284295999998E8
道路运输业,2021-03-10,1.2286752495000005E8
道路运输业,2021-03-11,1.2274127335999997E8
道路运输业,2021-03-12,1.2332794782000007E8
道路运输业,2021-03-13,1.2333241197000003E8
道路运输业,2021-03-14,1.2299778365000007E8
道路运输业,2021-03-15,1.2272983890000002E8
道路运输业,2021-03-16,1.2286189915999992E8
道路运输业,2021-03-17,1.2307577925000001E8
道路运输业,2021-03-18,1.2230153824999999E8
道路运输业,2021-03-19,1.2345192181999996E8
道路运输业,2021-03-20,1.2357176875999983E8
道路运输业,2021-03-21,1.2392413223000003E8
道路运输业,2021-03-22,1.2435885551999989E8
道路运输业,2021-03-23,1.2473934726E8
道路运输业,2021-03-24,1.2487872702999982E8
道路运输业,2021-03-25,1.2495107488000013E8
道路运输业,2021-03-26,1.2501906407000001E8
道路运输业,2021-03-27,1.2473431416E8
道路运输业,2021-03-28,1.2515260279000002E8
道路运输业,2021-03-29,1.2517959271E8
道路运输业,2021-03-30,1.2528230166E8
道路运输业,2021-03-31,1.2537145211000001E8
道路运输业,2021-04-01,1.2510426969000001E8
道路运输业,2021-04-02,1.2547136884000003E8
道路运输业,2021-04-03,1.2556593088000003E8
道路运输业,2021-04-04,1.255902983E8
道路运输业,2021-04-05,1.2568886589999992E8
道路运输业,2021-04-06,1.2336575255000001E8
道路运输业,2021-04-07,1.2553046003000008E8
道路运输业,2021-04-08,1.2622332291999987E8
道路运输业,2021-04-09,1.263352843999999E8
道路运输业,2021-04-10,1.2640447213999991E8
道路运输业,2021-04-11,1.2645080430999999E8
道路运输业,2021-04-12,1.2617221144000015E8
道路运输业,2021-04-13,1.2658479609000005E8
道路运输业,2021-04-14,1.2552694882000002E8
道路运输业,2021-04-15,1.2672753929999988E8
道路运输业,2021-04-16,1.2680287955000004E8
道路运输业,2021-04-17,1.2658160247E8
道路运输业,2021-04-18,1.2535705319999999E8
道路运输业,2021-04-19,1.2665992587000003E8
道路运输业,2021-04-20,1.2588057274999996E8
道路运输业,2021-04-21,1.2566213475999999E8
道路运输业,2021-04-22,1.2664640694000001E8
道路运输业,2021-04-23,1.2597897041999996E8
道路运输业,2021-04-24,1.2625683337999997E8
道路运输业,2021-04-25,1.2655990213999996E8
道路运输业,2021-04-26,1.2566606890999994E8
道路运输业,2021-04-27,1.2610801334000002E8
道路运输业,2021-04-28,1.2508236005000003E8
道路运输业,2021-04-29,1.2666413965999995E8
道路运输业,2021-04-30,1.2628426591999997E8
